では	接続詞,*,*,*,*,*,では,デハ,デワ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
発散	名詞,サ変接続,*,*,*,*,発散,ハッサン,ハッサン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
仕方	名詞,ナイ形容詞語幹,*,*,*,*,仕方,シカタ,シカタ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
考え	動詞,自立,*,*,一段,未然形,考える,カンガエ,カンガエ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
最近	名詞,副詞可能,*,*,*,*,最近,サイキン,サイキン,i
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
映画	名詞,一般,*,*,*,*,映画,エイガ,エイガ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
すき	名詞,形容動詞語幹,*,*,*,*,すき,スキ,スキ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
、	記号,読点,*,*,*,*,、,、,、,i
好き	名詞,形容動詞語幹,*,*,*,*,好き,スキ,スキ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
最近	名詞,副詞可能,*,*,*,*,最近,サイキン,サイキン,i
映画	名詞,一般,*,*,*,*,映画,エイガ,エイガ,i
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
僕	名詞,代名詞,一般,*,*,*,僕,ボク,ボク,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
life	英語,*,*,*,*,*,*,*,*,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あの	連体詞,*,*,*,*,*,あの,アノ,アノ,s
life	英語,*,*,*,*,*,*,*,*,s
み	動詞,自立,*,*,一段,連用形,みる,ミ,ミ,s
たん	助動詞,*,*,*,特殊・タ,基本形,たん,タン,タン,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
life	英語,*,*,*,*,*,*,*,*,i
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,i
たん	助動詞,*,*,*,特殊・タ,基本形,たん,タン,タン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
いやー	感動詞,*,*,*,*,*,いやー,イヤー,イヤー,s
、	記号,読点,*,*,*,*,、,、,、,s
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行こ	動詞,自立,*,*,五段・カ行促音便,未然ウ接続,行く,イコ,イコ,s
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
終わっ	動詞,自立,*,*,五段・ラ行,連用タ接続,終わる,オワッ,オワッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
しもう	動詞,非自立,*,*,五段・ワ行ウ音便,連用タ接続,しまう,シモウ,シモー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
あら	動詞,自立,*,*,五段・ラ行,未然形,ある,アラ,アラ,s
へんかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,へん,ヘンカッ,ヘンカッ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
残念	名詞,形容動詞語幹,*,*,*,*,残念,ザンネン,ザンネン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あの	連体詞,*,*,*,*,*,あの,アノ,アノ,s
life	英語,*,*,*,*,*,*,*,*,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
おもしろ	形容詞,自立,*,*,形容詞・アウオ段,ガル接続,おもしろい,オモシロ,オモシロ,s
そう	名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
妄想	名詞,サ変接続,*,*,*,*,妄想,モウソウ,モーソー,i
ばっかり	助詞,副助詞,*,*,*,*,ばっかり,バッカリ,バッカリ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
、	記号,読点,*,*,*,*,、,、,、,i
空想	名詞,サ変接続,*,*,*,*,空想,クウソウ,クーソー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
現実	名詞,一般,*,*,*,*,現実,ゲンジツ,ゲンジツ,s
なん	動詞,自立,*,*,五段・ラ行撥音便,基本形,なる,ナン,ナン,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,i
、	記号,読点,*,*,*,*,、,、,、,i
現実	名詞,一般,*,*,*,*,現実,ゲンジツ,ゲンジツ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
、	記号,読点,*,*,*,*,、,、,、,i
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,i
現実	名詞,一般,*,*,*,*,現実,ゲンジツ,ゲンジツ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
見	動詞,自立,*,*,一段,未然形,見る,ミ,ミ,i
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,i
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,i
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
、	記号,読点,*,*,*,*,、,、,、,i
そ	副詞,助詞類接続・短音化,*,*,*,*,そう,ソ,ソ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
、	記号,読点,*,*,*,*,、,、,、,i
印象	名詞,一般,*,*,*,*,印象,インショウ,インショー,i
として	助詞,格助詞,連語,*,*,*,として,トシテ,トシテ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,i
、	記号,読点,*,*,*,*,、,、,、,i
吹き替え	名詞,一般,*,*,*,*,吹き替え,フキカエ,フキカエ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
岡村	名詞,固有名詞,人名,姓,*,*,岡村,オカムラ,オカムラ,i
隆史	名詞,固有名詞,人名,名,*,*,隆史,タカシ,タカシ,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
ナイナイ	名詞,固有名詞,一般,*,*,*,ナイナイ,ナイナイ,ナイナイ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
めちゃめちゃ	名詞,形容動詞語幹,*,*,*,*,めちゃめちゃ,メチャメチャ,メチャメチャ,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
関西	名詞,固有名詞,地域,一般,*,*,関西,カンサイ,カンサイ,i
弁	名詞,一般,*,*,*,*,弁,ベン,ベン,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
喋ん	動詞,自立,*,*,五段・ラ行撥音便,基本形,喋る,シャベン,シャベン,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,i
、	記号,読点,*,*,*,*,、,、,、,i
ああいう	連体詞,*,*,*,*,*,ああいう,アアイウ,アーユウ,i
映画	名詞,一般,*,*,*,*,映画,エイガ,エイガ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,i
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
出し	動詞,自立,*,*,五段・サ行,連用形,出す,ダシ,ダシ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,i
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,i
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
標準	名詞,一般,*,*,*,*,標準,ヒョウジュン,ヒョージュン,i
語	名詞,接尾,助数詞,*,*,*,語,ゴ,ゴ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,i
、	記号,読点,*,*,*,*,、,、,、,i
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,i
喋っ	動詞,自立,*,*,五段・ラ行,連用タ接続,喋る,シャベッ,シャベッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,i
、	記号,読点,*,*,*,*,、,、,、,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
作品	名詞,一般,*,*,*,*,作品,サクヒン,サクヒン,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
良さ	名詞,一般,*,*,*,*,良さ,ヨサ,ヨサ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
関西	名詞,固有名詞,地域,一般,*,*,関西,カンサイ,カンサイ,i
弁	名詞,一般,*,*,*,*,弁,ベン,ベン,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
、	記号,読点,*,*,*,*,、,、,、,i
決まっ	動詞,自立,*,*,五段・ラ行,連用タ接続,決まる,キマッ,キマッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
しまう	動詞,非自立,*,*,五段・ワ行促音便,基本形,しまう,シマウ,シマウ,i
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,i
、	記号,読点,*,*,*,*,、,、,、,i
また	接続詞,*,*,*,*,*,また,マタ,マタ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
別に	副詞,一般,*,*,*,*,別に,ベツニ,ベツニ,i
関西	名詞,固有名詞,地域,一般,*,*,関西,カンサイ,カンサイ,i
弁	名詞,接尾,一般,*,*,*,弁,ベン,ベン,i
批判	名詞,サ変接続,*,*,*,*,批判,ヒハン,ヒハン,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
わけ	名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,i
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,i
ああいう	連体詞,*,*,*,*,*,ああいう,アアイウ,アーユウ,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,i
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,i
標準	名詞,一般,*,*,*,*,標準,ヒョウジュン,ヒョージュン,i
語	名詞,接尾,助数詞,*,*,*,語,ゴ,ゴ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
喋る	動詞,自立,*,*,五段・ラ行,基本形,喋る,シャベル,シャベル,i
べき	助動詞,*,*,*,文語・ベシ,体言接続,べし,ベキ,ベキ,i
もん	名詞,非自立,一般,*,*,*,もん,モン,モン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
、	記号,読点,*,*,*,*,、,、,、,i
一つ	名詞,一般,*,*,*,*,一つ,ヒトツ,ヒトツ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
作品	名詞,一般,*,*,*,*,作品,サクヒン,サクヒン,i
として	助詞,格助詞,連語,*,*,*,として,トシテ,トシテ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
吹き替え	名詞,一般,*,*,*,*,吹き替え,フキカエ,フキカエ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
相手	名詞,一般,*,*,*,*,相手,アイテ,アイテ,s
悪	形容詞,自立,*,*,形容詞・アウオ段,ガル接続,悪い,ワル,ワル,s
すぎる	動詞,自立,*,*,一段,基本形,すぎる,スギル,スギル,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そ	副詞,助詞類接続・短音化,*,*,*,*,そう,ソ,ソ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
岡村	名詞,固有名詞,人名,姓,*,*,岡村,オカムラ,オカムラ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
み	動詞,非自立,*,*,一段,連用形,みる,ミ,ミ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
、	記号,読点,*,*,*,*,、,、,、,i
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
内容	名詞,一般,*,*,*,*,内容,ナイヨウ,ナイヨー,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
すごい	副詞,一般,*,*,*,*,すごい,スゴイ,スゴイ,i
面白かっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,面白い,オモシロカッ,オモシロカッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
で	助詞,終助詞,*,*,*,*,で,デ,デ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
岡村	名詞,固有名詞,人名,姓,*,*,岡村,オカムラ,オカムラ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
持っ	動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
イメージ	名詞,サ変接続,*,*,*,*,イメージ,イメージ,イメージ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
みんな	名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,s
声	名詞,一般,*,*,*,*,声,コエ,コエ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
岡村	名詞,固有名詞,人名,姓,*,*,岡村,オカムラ,オカムラ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
顔	名詞,一般,*,*,*,*,顔,カオ,カオ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
想像	名詞,サ変接続,*,*,*,*,想像,ソウゾウ,ソーゾー,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
しまう	動詞,非自立,*,*,五段・ワ行促音便,基本形,しまう,シマウ,シマウ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
想像	名詞,サ変接続,*,*,*,*,想像,ソウゾウ,ソーゾー,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
しまう	動詞,非自立,*,*,五段・ワ行促音便,基本形,しまう,シマウ,シマウ,i
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
吹き替え	名詞,一般,*,*,*,*,吹き替え,フキカエ,フキカエ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
重要	名詞,形容動詞語幹,*,*,*,*,重要,ジュウヨウ,ジューヨー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
難しい	形容詞,自立,*,*,形容詞・イ段,基本形,難しい,ムズカシイ,ムズカシイ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
、	記号,読点,*,*,*,*,、,、,、,i
重要	名詞,形容動詞語幹,*,*,*,*,重要,ジュウヨウ,ジューヨー,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
で	助詞,終助詞,*,*,*,*,で,デ,デ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,i
僕	名詞,代名詞,一般,*,*,*,僕,ボク,ボク,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
字幕	名詞,一般,*,*,*,*,字幕,ジマク,ジマク,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
、	記号,読点,*,*,*,*,、,、,、,i
字幕	名詞,一般,*,*,*,*,字幕,ジマク,ジマク,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
