どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,i
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
新	接頭詞,名詞接続,*,*,*,*,新,シン,シン,s
三田	名詞,固有名詞,地域,一般,*,*,三田,ミタ,ミタ,s
行き	動詞,自立,*,*,五段・カ行促音便,連用形,行く,イキ,イキ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
バス	名詞,一般,*,*,*,*,バス,バス,バス,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
通る	動詞,自立,*,*,五段・ラ行,基本形,通る,トオル,トール,s
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
おなか	名詞,一般,*,*,*,*,おなか,オナカ,オナカ,i
すい	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,すく,スイ,スイ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
むっちゃ	副詞,一般,*,*,*,*,むっちゃ,ムッチャ,ムッチャ,s
おなか	名詞,一般,*,*,*,*,おなか,オナカ,オナカ,s
すい	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,すく,スイ,スイ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
五	名詞,数,*,*,*,*,五,ゴ,ゴ,i
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,i
分	名詞,接尾,助数詞,*,*,*,分,フン,フン,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
まじ	感動詞,*,*,*,*,*,まじ,マジ,マジ,s
かー	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カー,カー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
今日	名詞,副詞可能,*,*,*,*,今日,キョウ,キョー,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
晩	名詞,一般,*,*,*,*,晩,バン,バン,i
御飯	名詞,一般,*,*,*,*,御飯,ゴハン,ゴハン,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,i
作る	動詞,自立,*,*,五段・ラ行,基本形,作る,ツクル,ツクル,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
今日	名詞,副詞可能,*,*,*,*,今日,キョウ,キョー,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
コンビニ	名詞,一般,*,*,*,*,コンビニ,コンビニ,コンビニ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
コンビニ	名詞,一般,*,*,*,*,コンビニ,コンビニ,コンビニ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,s
楽	名詞,形容動詞語幹,*,*,*,*,楽,ラク,ラク,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
理想	名詞,一般,*,*,*,*,理想,リソウ,リソー,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ハンバーグ	名詞,一般,*,*,*,*,ハンバーグ,ハンバーグ,ハンバーグ,s
食べ	動詞,自立,*,*,一段,連用形,食べる,タベ,タベ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
ハンバーグ	名詞,一般,*,*,*,*,ハンバーグ,ハンバーグ,ハンバーグ,s
めんどくさい	形容詞,自立,*,*,形容詞・アウオ段,基本形,めんどくさい,メンドクサイ,メンドクサイ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
こね	動詞,自立,*,*,一段,連用形,こねる,コネ,コネ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
終了	名詞,サ変接続,*,*,*,*,終了,シュウリョウ,シューリョー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
ハンバーグ	名詞,一般,*,*,*,*,ハンバーグ,ハンバーグ,ハンバーグ,s
たべよ	動詞,自立,*,*,一段,未然ウ接続,たべる,タベヨ,タベヨ,s
っか	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,ッカ,ッカ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
つくる	動詞,自立,*,*,五段・ラ行,基本形,つくる,ツクル,ツクル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
作る	動詞,自立,*,*,五段・ラ行,基本形,作る,ツクル,ツクル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
今日	名詞,副詞可能,*,*,*,*,今日,キョウ,キョー,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
えー	フィラー,*,*,*,*,*,えー,エー,エー,i
しんど	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,しんどい,シンド,シンド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
まだ	副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,s
いける	感動詞,*,*,*,*,*,いける,イケル,イケル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
かえっ	動詞,自立,*,*,五段・ラ行,連用タ接続,かえる,カエッ,カエッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
二	名詞,数,*,*,*,*,二,ニ,ニ,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
二	名詞,数,*,*,*,*,二,ニ,ニ,s
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
あーって	副詞,一般,*,*,*,*,あーって,アーッテ,アーッテ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
まだ	副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,s
体力	名詞,一般,*,*,*,*,体力,タイリョク,タイリョク,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いま	名詞,副詞可能,*,*,*,*,いま,イマ,イマ,i
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,i
帰っ	動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
たぶん	副詞,一般,*,*,*,*,たぶん,タブン,タブン,i
八	名詞,数,*,*,*,*,八,ハチ,ハチ,i
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ,i
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
八	名詞,数,*,*,*,*,八,ハチ,ハチ,s
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ,s
うわー	感動詞,*,*,*,*,*,うわー,ウワー,ウワー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,i
、	記号,読点,*,*,*,*,、,、,、,i
九	名詞,数,*,*,*,*,九,キュウ,キュー,i
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ,i
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,s
、	記号,読点,*,*,*,*,、,、,、,s
九	名詞,数,*,*,*,*,九,キュウ,キュー,s
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
たぶん	副詞,一般,*,*,*,*,たぶん,タブン,タブン,i
帰る	動詞,自立,*,*,五段・ラ行,基本形,帰る,カエル,カエル,i
途中	名詞,副詞可能,*,*,*,*,途中,トチュウ,トチュー,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
ご飯	名詞,一般,*,*,*,*,ご飯,ゴハン,ゴハン,i
たべ	動詞,自立,*,*,一段,連用形,たべる,タベ,タベ,i
ちゃう	動詞,非自立,*,*,五段・ワ行ウ音便,連用タ接続,ちゃう,チャウ,チャー,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
パン	名詞,一般,*,*,*,*,パン,パン,パン,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
それで	接続詞,*,*,*,*,*,それで,ソレデ,ソレデ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,s
、	記号,読点,*,*,*,*,、,、,、,s
おばあちゃん	名詞,一般,*,*,*,*,おばあちゃん,オバアチャン,オバアチャン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
おじいちゃん	名詞,一般,*,*,*,*,おじいちゃん,オジイチャン,オジーチャン,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
一緒	名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,i
、	記号,読点,*,*,*,*,、,、,、,i
ううん	感動詞,*,*,*,*,*,ううん,ウウン,ウーン,i
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,s
、	記号,読点,*,*,*,*,、,、,、,s
べつ	名詞,一般,*,*,*,*,べつ,ベツ,ベツ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,i
、	記号,読点,*,*,*,*,、,、,、,i
三	名詞,数,*,*,*,*,三,サン,サン,i
人	名詞,接尾,助数詞,*,*,*,人,ニン,ニン,i
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,s
、	記号,読点,*,*,*,*,、,、,、,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
、	記号,読点,*,*,*,*,、,、,、,s
そっか	感動詞,*,*,*,*,*,そっか,ソッカ,ソッカ,s
そっか	感動詞,*,*,*,*,*,そっか,ソッカ,ソッカ,s
ふーん	感動詞,*,*,*,*,*,ふーん,フーン,フーン,s
、	記号,読点,*,*,*,*,、,、,、,s
そっか	感動詞,*,*,*,*,*,そっか,ソッカ,ソッカ,s
一人っ子	名詞,一般,*,*,*,*,一人っ子,ヒトリッコ,ヒトリッコ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
一人っ子	名詞,一般,*,*,*,*,一人っ子,ヒトリッコ,ヒトリッコ,s
うらやましい	形容詞,自立,*,*,形容詞・イ段,基本形,うらやましい,ウラヤマシイ,ウラヤマシイ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
EOS
なんで	副詞,一般,*,*,*,*,なんで,ナンデ,ナンデ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,s
、	記号,読点,*,*,*,*,、,、,、,s
だって	接続詞,*,*,*,*,*,だって,ダッテ,ダッテ,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
人	名詞,接尾,助数詞,*,*,*,人,ニン,ニン,s
部屋	名詞,一般,*,*,*,*,部屋,ヘヤ,ヘヤ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
そもそも	接続詞,*,*,*,*,*,そもそも,ソモソモ,ソモソモ,s
うれしい	形容詞,自立,*,*,形容詞・イ段,基本形,うれしい,ウレシイ,ウレシイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
一人	名詞,一般,*,*,*,*,一人,ヒトリ,ヒトリ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
部屋	名詞,一般,*,*,*,*,部屋,ヘヤ,ヘヤ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
、	記号,読点,*,*,*,*,、,、,、,s
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
、	記号,読点,*,*,*,*,、,、,、,s
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
ゆう	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,いう,ユウ,ユー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
細かい	形容詞,自立,*,*,形容詞・アウオ段,基本形,細かい,コマカイ,コマカイ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
ばっかり	助詞,副助詞,*,*,*,*,ばっかり,バッカリ,バッカリ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
、	記号,読点,*,*,*,*,、,、,、,s
料理	名詞,サ変接続,*,*,*,*,料理,リョウリ,リョーリ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
配分	名詞,サ変接続,*,*,*,*,配分,ハイブン,ハイブン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,s
いっぱい	副詞,一般,*,*,*,*,いっぱい,イッパイ,イッパイ,s
食べれる	動詞,自立,*,*,一段・可能,基本形,食べれる,タベレル,タベレル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
かー	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カー,カー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
確かに	感動詞,*,*,*,*,*,確かに,タシカニ,タシカニ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
うーん	感動詞,*,*,*,*,*,うーん,ウーン,ウーン,i
、	記号,読点,*,*,*,*,、,、,、,i
確か	名詞,形容動詞語幹,*,*,*,*,確か,タシカ,タシカ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
兄弟	名詞,一般,*,*,*,*,兄弟,キョウダイ,キョーダイ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
と	助詞,接続助詞,*,*,*,*,と,ト,ト,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,i
お父さん	名詞,一般,*,*,*,*,お父さん,オトウサン,オトーサン,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
いっぱい	副詞,一般,*,*,*,*,いっぱい,イッパイ,イッパイ,i
食べ	動詞,自立,*,*,一段,連用形,食べる,タベ,タベ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
、	記号,読点,*,*,*,*,、,、,、,i
お父さん	名詞,一般,*,*,*,*,お父さん,オトウサン,オトーサン,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
取り合い	動詞,自立,*,*,五段・ワ行促音便,連用形,取り合う,トリアイ,トリアイ,i
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
親	名詞,一般,*,*,*,*,親,オヤ,オヤ,s
同士	名詞,一般,*,*,*,*,同士,ドウシ,ドーシ,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
親	名詞,一般,*,*,*,*,親,オヤ,オヤ,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
、	記号,読点,*,*,*,*,、,、,、,s
お父さん	名詞,一般,*,*,*,*,お父さん,オトウサン,オトーサン,s
こわい	形容詞,自立,*,*,形容詞・アウオ段,基本形,こわい,コワイ,コワイ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
お父さん	名詞,一般,*,*,*,*,お父さん,オトウサン,オトーサン,i
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
お父さん	名詞,一般,*,*,*,*,お父さん,オトウサン,オトーサン,i
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,i
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,i
勉強	名詞,サ変接続,*,*,*,*,勉強,ベンキョウ,ベンキョー,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
こ	動詞,非自立,*,*,カ変・クル,未然形,くる,コ,コ,i
んかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ん,ンカッ,ンカッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,i
、	記号,読点,*,*,*,*,、,、,、,i
勉強	名詞,サ変接続,*,*,*,*,勉強,ベンキョウ,ベンキョー,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
について	助詞,格助詞,連語,*,*,*,について,ニツイテ,ニツイテ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
し	助詞,接続助詞,*,*,*,*,し,シ,シ,i
、	記号,読点,*,*,*,*,、,、,、,i
就職	名詞,サ変接続,*,*,*,*,就職,シュウショク,シューショク,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
