何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
あれ	動詞,自立,*,*,五段・ラ行,仮定形,ある,アレ,アレ,s
ば	助詞,接続助詞,*,*,*,*,ば,バ,バ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
よう	副詞,一般,*,*,*,*,よう,ヨウ,ヨー,s
、	記号,読点,*,*,*,*,、,、,、,s
いつ	名詞,代名詞,一般,*,*,*,いつ,イツ,イツ,s
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
おっ	動詞,自立,*,*,五段・ラ行,連用タ接続,おる,オッ,オッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
ええ	形容詞,非自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
ゆっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,ユッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
点	名詞,一般,*,*,*,*,点,テン,テン,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
困ら	動詞,自立,*,*,五段・ラ行,未然形,困る,コマラ,コマラ,i
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
いやー	感動詞,*,*,*,*,*,いやー,イヤー,イヤー,s
、	記号,読点,*,*,*,*,、,、,、,s
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
代り	名詞,一般,*,*,*,*,代り,カワリ,カワリ,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
、	記号,読点,*,*,*,*,、,、,、,s
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
でき	動詞,自立,*,*,一段,未然形,できる,デキ,デキ,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
あっという間に	副詞,一般,*,*,*,*,あっという間に,アットイウマニ,アットユウマニ,s
クビ	名詞,一般,*,*,*,*,クビ,クビ,クビ,s
き	動詞,自立,*,*,一段,連用形,きる,キ,キ,s
られる	動詞,接尾,*,*,一段,基本形,られる,ラレル,ラレル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
、	記号,読点,*,*,*,*,、,、,、,s
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
、	記号,読点,*,*,*,*,、,、,、,s
必死	名詞,一般,*,*,*,*,必死,ヒッシ,ヒッシ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ポジション	名詞,一般,*,*,*,*,ポジション,ポジション,ポジション,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
脅かさ	動詞,自立,*,*,五段・サ行,未然形,脅かす,オビヤカサ,オビヤカサ,s
れ	動詞,接尾,*,*,一段,未然形,れる,レ,レ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
頑張ら	動詞,自立,*,*,五段・ラ行,未然形,頑張る,ガンバラ,ガンバラ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
えー	フィラー,*,*,*,*,*,えー,エー,エー,s
、	記号,読点,*,*,*,*,、,、,、,s
挑戦	名詞,サ変接続,*,*,*,*,挑戦,チョウセン,チョーセン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
君	名詞,代名詞,一般,*,*,*,君,キミ,キミ,s
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
巣立っ	動詞,自立,*,*,五段・タ行,連用タ接続,巣立つ,スダッ,スダッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
いっ	動詞,非自立,*,*,五段・カ行促音便,連用タ接続,いく,イッ,イッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
また	副詞,助詞類接続,*,*,*,*,また,マタ,マタ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
考える	動詞,自立,*,*,一段,基本形,考える,カンガエル,カンガエル,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
なに	名詞,代名詞,一般,*,*,*,なに,ナニ,ナニ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
、	記号,読点,*,*,*,*,、,、,、,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
テニス	名詞,一般,*,*,*,*,テニス,テニス,テニス,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
てん	動詞,非自立,*,*,一段撥音便,基本形・縮約形,て＋いる,テン,テン,s
のに	助詞,接続助詞,*,*,*,*,のに,ノニ,ノニ,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
でき	動詞,自立,*,*,一段,連用形,できる,デキ,デキ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
テニス	名詞,一般,*,*,*,*,テニス,テニス,テニス,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
始め	動詞,自立,*,*,一段,未然形,始める,ハジメ,ハジメ,s
なけれ	助動詞,*,*,*,特殊・ナイ,仮定形,ない,ナケレ,ナケレ,s
ば	助詞,接続助詞,*,*,*,*,ば,バ,バ,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
思い	動詞,自立,*,*,五段・ワ行促音便,連用形,思う,オモイ,オモイ,s
ながら	助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
、	記号,読点,*,*,*,*,、,、,、,s
日々	名詞,副詞可能,*,*,*,*,日々,ヒビ,ヒビ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
追わ	動詞,自立,*,*,五段・ワ行促音便,未然形,追う,オワ,オワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
でき	動詞,自立,*,*,一段,未然形,できる,デキ,デキ,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
テニス	名詞,一般,*,*,*,*,テニス,テニス,テニス,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
、	記号,読点,*,*,*,*,、,、,、,i
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,i
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン,i
後	接頭詞,名詞接続,*,*,*,*,後,コウ,コー,i
二	名詞,数,*,*,*,*,二,ニ,ニ,i
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,i
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン,i
後	接頭詞,名詞接続,*,*,*,*,後,コウ,コー,i
、	記号,読点,*,*,*,*,、,、,、,i
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,i
人間	名詞,一般,*,*,*,*,人間,ニンゲン,ニンゲン,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
、	記号,読点,*,*,*,*,、,、,、,i
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,i
生活	名詞,サ変接続,*,*,*,*,生活,セイカツ,セイカツ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
EOS
うわー	感動詞,*,*,*,*,*,うわー,ウワー,ウワー,s
、	記号,読点,*,*,*,*,、,、,、,s
うわー	感動詞,*,*,*,*,*,うわー,ウワー,ウワー,s
、	記号,読点,*,*,*,*,、,、,、,s
貧乏	名詞,形容動詞語幹,*,*,*,*,貧乏,ビンボウ,ビンボー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
生活	名詞,サ変接続,*,*,*,*,生活,セイカツ,セイカツ,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
、	記号,読点,*,*,*,*,、,、,、,s
細々	副詞,助詞類接続,*,*,*,*,細々,コマゴマ,コマゴマ,s
と	助詞,副詞化,*,*,*,*,と,ト,ト,s
生活	名詞,サ変接続,*,*,*,*,生活,セイカツ,セイカツ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
年寄り	名詞,一般,*,*,*,*,年寄り,トシヨリ,トシヨリ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
守り	名詞,一般,*,*,*,*,守り,モリ,モリ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
母親	名詞,一般,*,*,*,*,母親,ハハオヤ,ハハオヤ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,s
状態	名詞,一般,*,*,*,*,状態,ジョウタイ,ジョータイ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
、	記号,読点,*,*,*,*,、,、,、,s
まぁ	感動詞,*,*,*,*,*,まぁ,マァ,マー,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン,s
後	名詞,副詞可能,*,*,*,*,後,アト,アト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
まだ	副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,s
働い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,働く,ハタライ,ハタライ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
、	記号,読点,*,*,*,*,、,、,、,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン,s
後	接頭詞,名詞接続,*,*,*,*,後,コウ,コー,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
、	記号,読点,*,*,*,*,、,、,、,s
まだ	副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,s
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
会社	名詞,一般,*,*,*,*,会社,カイシャ,カイシャ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
いさ	副詞,一般,*,*,*,*,いさ,イサ,イサ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もらえ	動詞,非自立,*,*,一段,連用形,もらえる,モラエ,モラエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
働い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,働く,ハタライ,ハタライ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
二	名詞,数,*,*,*,*,二,ニ,ニ,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン,s
後	名詞,副詞可能,*,*,*,*,後,アト,アト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,s
ねー	助詞,終助詞,*,*,*,*,ねー,ネー,ネー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
、	記号,読点,*,*,*,*,、,、,、,s
爪	名詞,一般,*,*,*,*,爪,ツメ,ツメ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
火	名詞,一般,*,*,*,*,火,カ,カ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
ともす	動詞,自立,*,*,五段・サ行,基本形,ともす,トモス,トモス,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
わかる	動詞,自立,*,*,五段・ラ行,基本形,わかる,ワカル,ワカル,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,i
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,i
EOS
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
暮らし	名詞,一般,*,*,*,*,暮らし,クラシ,クラシ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
思い	動詞,自立,*,*,五段・ワ行促音便,連用形,思う,オモイ,オモイ,s
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,i
より	助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,i
より	助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
細々	副詞,助詞類接続,*,*,*,*,細々,コマゴマ,コマゴマ,i
と	助詞,副詞化,*,*,*,*,と,ト,ト,i
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
より	助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
、	記号,読点,*,*,*,*,、,、,、,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
こんなん	名詞,一般,副詞可能,*,*,*,こんなん,コンナン,コンナン,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
細々	副詞,助詞類接続,*,*,*,*,細々,コマゴマ,コマゴマ,s
ちゃう	動詞,自立,*,*,五段・特殊,基本形,ちゃう,チャウ,チャウ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
暮らし	名詞,一般,*,*,*,*,暮らし,クラシ,クラシ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ぼろい	形容詞,自立,*,*,形容詞・アウオ段,基本形,ぼろい,ボロイ,ボロイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
暮らし	名詞,一般,*,*,*,*,暮らし,クラシ,クラシ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんにも	副詞,一般,*,*,*,*,なんにも,ナンニモ,ナンニモ,s
苦労	名詞,サ変接続,*,*,*,*,苦労,クロウ,クロー,s
なく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ない,ナク,ナク,s
暮らし	動詞,自立,*,*,五段・サ行,連用形,暮らす,クラシ,クラシ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そら	名詞,代名詞・縮約形,*,*,*,*,それは,ソラ,ソラ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
より	助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
細々	副詞,助詞類接続,*,*,*,*,細々,コマゴマ,コマゴマ,s
と	助詞,副詞化,*,*,*,*,と,ト,ト,s
暮らす	動詞,自立,*,*,五段・サ行,基本形,暮らす,クラス,クラス,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
一人ぼっち	名詞,一般,*,*,*,*,一人ぼっち,ヒトリボッチ,ヒトリボッチ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
細々	副詞,助詞類接続,*,*,*,*,細々,コマゴマ,コマゴマ,s
と	助詞,副詞化,*,*,*,*,と,ト,ト,s
暮らす	動詞,自立,*,*,五段・サ行,基本形,暮らす,クラス,クラス,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
、	記号,読点,*,*,*,*,、,、,、,s
