お願い	名詞,サ変接続,*,*,*,*,お願い,オネガイ,オネガイ,i
、	記号,読点,*,*,*,*,、,、,、,s
服	名詞,一般,*,*,*,*,服,フク,フク,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
生活	名詞,サ変接続,*,*,*,*,生活,セイカツ,セイカツ,s
用品	名詞,一般,*,*,*,*,用品,ヨウヒン,ヨーヒン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
直接	名詞,副詞可能,*,*,*,*,直接,チョクセツ,チョクセツ,s
買える	動詞,自立,*,*,一段,基本形,買える,カエル,カエル,s
ので	助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,s
、	記号,読点,*,*,*,*,、,、,、,s
値段	名詞,一般,*,*,*,*,値段,ネダン,ネダン,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
あまり	副詞,助詞類接続,*,*,*,*,あまり,アマリ,アマリ,s
高く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,高い,タカク,タカク,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
中国	名詞,固有名詞,地域,国,*,*,中国,チュウゴク,チューゴク,i
、	記号,読点,*,*,*,*,、,、,、,i
物価	名詞,一般,*,*,*,*,物価,ブッカ,ブッカ,i
、	記号,読点,*,*,*,*,、,、,、,i
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,i
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
、	記号,読点,*,*,*,*,、,、,、,i
服	名詞,一般,*,*,*,*,服,フク,フク,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
あんまり	副詞,助詞類接続,*,*,*,*,あんまり,アンマリ,アンマリ,i
値段	名詞,一般,*,*,*,*,値段,ネダン,ネダン,i
変わら	動詞,自立,*,*,五段・ラ行,未然形,変わる,カワラ,カワラ,i
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うーん	感動詞,*,*,*,*,*,うーん,ウーン,ウーン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あんまり	副詞,助詞類接続,*,*,*,*,あんまり,アンマリ,アンマリ,s
変わら	動詞,自立,*,*,五段・ラ行,未然形,変わる,カワラ,カワラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
安い	形容詞,自立,*,*,形容詞・アウオ段,基本形,安い,ヤスイ,ヤスイ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
かも	助詞,副助詞,*,*,*,*,かも,カモ,カモ,s
しれ	動詞,自立,*,*,一段,未然形,しれる,シレ,シレ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ブランド	名詞,一般,*,*,*,*,ブランド,ブランド,ブランド,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
、	記号,読点,*,*,*,*,、,、,、,s
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
だっ	助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
安い	形容詞,自立,*,*,形容詞・アウオ段,基本形,安い,ヤスイ,ヤスイ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
安い	形容詞,自立,*,*,形容詞・アウオ段,基本形,安い,ヤスイ,ヤスイ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
、	記号,読点,*,*,*,*,、,、,、,i
化粧	名詞,サ変接続,*,*,*,*,化粧,ケショウ,ケショー,i
品	名詞,接尾,助数詞,*,*,*,品,ヒン,ヒン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,i
、	記号,読点,*,*,*,*,、,、,、,i
中国	名詞,固有名詞,地域,国,*,*,中国,チュウゴク,チューゴク,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あり	動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,s
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
、	記号,読点,*,*,*,*,、,、,、,i
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,i
、	記号,読点,*,*,*,*,、,、,、,i
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,i
、	記号,読点,*,*,*,*,、,、,、,i
性能	名詞,一般,*,*,*,*,性能,セイノウ,セイノー,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
いい	形容詞,非自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あんまり	副詞,助詞類接続,*,*,*,*,あんまり,アンマリ,アンマリ,i
違い	名詞,ナイ形容詞語幹,*,*,*,*,違い,チガイ,チガイ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うーん	感動詞,*,*,*,*,*,うーん,ウーン,ウーン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
にとって	助詞,格助詞,連語,*,*,*,にとって,ニトッテ,ニトッテ,s
、	記号,読点,*,*,*,*,、,、,、,s
化粧	名詞,サ変接続,*,*,*,*,化粧,ケショウ,ケショー,s
品	名詞,接尾,助数詞,*,*,*,品,ヒン,ヒン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
、	記号,読点,*,*,*,*,、,、,、,s
えー	フィラー,*,*,*,*,*,えー,エー,エー,s
、	記号,読点,*,*,*,*,、,、,、,s
下地	名詞,一般,*,*,*,*,下地,シタジ,シタジ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
ファンデーション	名詞,一般,*,*,*,*,ファンデーション,ファンデーション,ファンデーション,s
以外	名詞,非自立,副詞可能,*,*,*,以外,イガイ,イガイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
安い	形容詞,自立,*,*,形容詞・アウオ段,基本形,安い,ヤスイ,ヤスイ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
高い	形容詞,自立,*,*,形容詞・アウオ段,基本形,高い,タカイ,タカイ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
あんまり	副詞,助詞類接続,*,*,*,*,あんまり,アンマリ,アンマリ,s
変わら	動詞,自立,*,*,五段・ラ行,未然形,変わる,カワラ,カワラ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
化粧	名詞,サ変接続,*,*,*,*,化粧,ケショウ,ケショー,s
水	名詞,一般,*,*,*,*,水,スイ,スイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
乳液	名詞,一般,*,*,*,*,乳液,ニュウエキ,ニューエキ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
値段	名詞,一般,*,*,*,*,値段,ネダン,ネダン,s
によって	助詞,格助詞,連語,*,*,*,によって,ニヨッテ,ニヨッテ,s
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
違い	動詞,自立,*,*,五段・ワ行促音便,連用形,違う,チガイ,チガイ,s
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
やつ	名詞,代名詞,一般,*,*,*,やつ,ヤツ,ヤツ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
持っ	動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
帰っ	動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
あげよ	動詞,非自立,*,*,一段,未然ウ接続,あげる,アゲヨ,アゲヨ,i
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
中国	名詞,固有名詞,地域,国,*,*,中国,チュウゴク,チューゴク,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,i
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,i
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
中国	名詞,固有名詞,地域,国,*,*,中国,チュウゴク,チューゴク,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
同じ	連体詞,*,*,*,*,*,同じ,オナジ,オナジ,s
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
商品	名詞,一般,*,*,*,*,商品,ショウヒン,ショーヒン,s
、	記号,読点,*,*,*,*,、,、,、,s
売っ	動詞,自立,*,*,五段・ラ行,連用タ接続,売る,ウッ,ウッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,s
より	助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ,s
高い	形容詞,自立,*,*,形容詞・アウオ段,基本形,高い,タカイ,タカイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
少し	副詞,助詞類接続,*,*,*,*,少し,スコシ,スコシ,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
なく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ない,ナク,ナク,s
、	記号,読点,*,*,*,*,、,、,、,s
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
高い	形容詞,自立,*,*,形容詞・アウオ段,基本形,高い,タカイ,タカイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,i
高い	形容詞,自立,*,*,形容詞・アウオ段,基本形,高い,タカイ,タカイ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
安く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,安い,ヤスク,ヤスク,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
同じ	連体詞,*,*,*,*,*,同じ,オナジ,オナジ,s
もの	名詞,非自立,一般,*,*,*,もの,モノ,モノ,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
千	名詞,数,*,*,*,*,千,セン,セン,s
元	名詞,接尾,助数詞,*,*,*,元,ゲン,ゲン,s
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,s
、	記号,読点,*,*,*,*,、,、,、,s
中国	名詞,固有名詞,地域,国,*,*,中国,チュウゴク,チューゴク,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
お金	名詞,一般,*,*,*,*,お金,オカネ,オカネ,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
千	名詞,数,*,*,*,*,千,セン,セン,s
元	名詞,接尾,助数詞,*,*,*,元,ゲン,ゲン,s
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
中国	名詞,固有名詞,地域,国,*,*,中国,チュウゴク,チューゴク,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
多分	副詞,一般,*,*,*,*,多分,タブン,タブン,s
千	名詞,数,*,*,*,*,千,セン,セン,s
五	名詞,数,*,*,*,*,五,ゴ,ゴ,s
百	名詞,数,*,*,*,*,百,ヒャク,ヒャク,s
元	名詞,接尾,助数詞,*,*,*,元,ゲン,ゲン,s
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,i
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
、	記号,読点,*,*,*,*,、,、,、,i
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,i
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
ってか	接続詞,*,*,*,*,*,ってか,ッテカ,ッテカ,i
、	記号,読点,*,*,*,*,、,、,、,i
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,i
こっち	名詞,代名詞,一般,*,*,*,こっち,コッチ,コッチ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
いる	動詞,自立,*,*,五段・ラ行,基本形,いる,イル,イル,i
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,i
、	記号,読点,*,*,*,*,、,、,、,i
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
お母さん	名詞,一般,*,*,*,*,お母さん,オカアサン,オカーサン,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
誕生	名詞,サ変接続,*,*,*,*,誕生,タンジョウ,タンジョー,i
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,i
、	記号,読点,*,*,*,*,、,、,、,i
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,i
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
えー	フィラー,*,*,*,*,*,えー,エー,エー,s
、	記号,読点,*,*,*,*,、,、,、,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
、	記号,読点,*,*,*,*,、,、,、,s
アリ	名詞,一般,*,*,*,*,アリ,アリ,アリ,s
ペイ	名詞,一般,*,*,*,*,ペイ,ペイ,ペイ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
中国	名詞,固有名詞,地域,国,*,*,中国,チュウゴク,チューゴク,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
支払い	動詞,自立,*,*,五段・ワ行促音便,連用形,支払う,シハライ,シハライ,s
方法	名詞,一般,*,*,*,*,方法,ホウホウ,ホーホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それで	接続詞,*,*,*,*,*,それで,ソレデ,ソレデ,s
、	記号,読点,*,*,*,*,、,、,、,s
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
、	記号,読点,*,*,*,*,、,、,、,s
えー	フィラー,*,*,*,*,*,えー,エー,エー,s
、	記号,読点,*,*,*,*,、,、,、,s
日本語	名詞,一般,*,*,*,*,日本語,ニホンゴ,ニホンゴ,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
