名前	名詞,一般,*,*,*,*,名前,ナマエ,ナマエ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
っけ	助詞,終助詞,*,*,*,*,っけ,ッケ,ッケ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
一月	名詞,副詞可能,*,*,*,*,一月,イチガツ,イチガツ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
、	記号,読点,*,*,*,*,、,、,、,i
○	記号,一般,*,*,*,*,○,○,○,i
○	記号,一般,*,*,*,*,○,○,○,i
さん	名詞,一般,*,*,*,*,さん,サン,サン,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
別れ	動詞,自立,*,*,一段,連用形,別れる,ワカレ,ワカレ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
、	記号,読点,*,*,*,*,、,、,、,i
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,i
、	記号,読点,*,*,*,*,、,、,、,i
あっ	感動詞,*,*,*,*,*,あっ,アッ,アッ,i
ゆっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,ユッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
っけ	助詞,終助詞,*,*,*,*,っけ,ッケ,ッケ,i
、	記号,読点,*,*,*,*,、,、,、,i
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,i
○	記号,一般,*,*,*,*,○,○,○,i
○	記号,一般,*,*,*,*,○,○,○,i
さん	名詞,一般,*,*,*,*,さん,サン,サン,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
、	記号,読点,*,*,*,*,、,、,、,i
つ	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,ツ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
鬼	名詞,一般,*,*,*,*,鬼,オニ,オニ,i
仲良く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,仲良い,ナカヨク,ナカヨク,i
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,i
てん	動詞,非自立,*,*,一段撥音便,基本形・縮約形,て＋いる,テン,テン,i
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,i
、	記号,読点,*,*,*,*,、,、,、,i
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,i
消し	動詞,自立,*,*,五段・サ行,連用形,消す,ケシ,ケシ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
ほう	名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	フィラー,*,*,*,*,*,え,エ,エ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
別れ	動詞,自立,*,*,一段,連用形,別れる,ワカレ,ワカレ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
日	名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
いきなり	副詞,助詞類接続,*,*,*,*,いきなり,イキナリ,イキナリ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
別れ	動詞,自立,*,*,一段,未然形,別れる,ワカレ,ワカレ,s
まし	助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
ゆっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,ユッ,s
たろ	助動詞,*,*,*,特殊・タ,未然形,た,タロ,タロ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
別れ	動詞,自立,*,*,一段,連用形,別れる,ワカレ,ワカレ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
電話	名詞,サ変接続,*,*,*,*,電話,デンワ,デンワ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
キレ	名詞,一般,*,*,*,*,キレ,キレ,キレ,s
とっ	動詞,自立,*,*,五段・ラ行,連用タ接続,とる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
さあ	感動詞,*,*,*,*,*,さあ,サア,サー,s
、	記号,読点,*,*,*,*,、,、,、,s
アイツ	名詞,一般,*,*,*,*,アイツ,アイツ,アイツ,s
、	記号,読点,*,*,*,*,、,、,、,s
あの	連体詞,*,*,*,*,*,あの,アノ,アノ,s
男	名詞,一般,*,*,*,*,男,オトコ,オトコ,s
カス	名詞,固有名詞,一般,*,*,*,カス,カス,カス,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
ホンマに	副詞,一般,*,*,*,*,ホンマに,ホンマニ,ホンマニ,s
カス	名詞,固有名詞,一般,*,*,*,カス,カス,カス,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
○	記号,一般,*,*,*,*,○,○,○,s
○	記号,一般,*,*,*,*,○,○,○,s
さん	名詞,一般,*,*,*,*,さん,サン,サン,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
彼氏	名詞,一般,*,*,*,*,彼氏,カレシ,カレシ,s
でき	動詞,自立,*,*,一段,連用形,できる,デキ,デキ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
らしくっ	助動詞,*,*,*,形容詞・イ段,連用テ接続,らしい,ラシクッ,ラシクッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
あたし	名詞,代名詞,一般,*,*,*,あたし,アタシ,アタシ,s
ゆっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,ユッ,s
と	動詞,非自立,*,*,五段・ラ行ウ音便,連用タ接続・縮約形,て＋おる,ト,ト,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
、	記号,読点,*,*,*,*,、,、,、,s
それで	接続詞,*,*,*,*,*,それで,ソレデ,ソレデ,s
そんなん	名詞,一般,副詞可能,*,*,*,そんなん,ソンナン,ソンナン,s
ゆっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,ユッ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
明日	名詞,副詞可能,*,*,*,*,明日,アシタ,アシタ,s
久しぶり	名詞,一般,*,*,*,*,久しぶり,ヒサシブリ,ヒサシブリ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
中庭	名詞,一般,*,*,*,*,中庭,ナカニワ,ナカニワ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
たぶん	副詞,一般,*,*,*,*,たぶん,タブン,タブン,s
アイツ	名詞,一般,*,*,*,*,アイツ,アイツ,アイツ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
会う	動詞,自立,*,*,五段・ワ行促音便,基本形,会う,アウ,アウ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
若干	名詞,副詞可能,*,*,*,*,若干,ジャッカン,ジャッカン,s
怖い	形容詞,自立,*,*,形容詞・アウオ段,基本形,怖い,コワイ,コワイ,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
ゆっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,ユッ,s
と	動詞,非自立,*,*,五段・ラ行ウ音便,連用タ接続・縮約形,て＋おる,ト,ト,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
明日	名詞,副詞可能,*,*,*,*,明日,アシタ,アシタ,s
、	記号,読点,*,*,*,*,、,、,、,s
中庭	名詞,一般,*,*,*,*,中庭,ナカニワ,ナカニワ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
ゆわ	動詞,自立,*,*,五段・ワ行促音便,未然形,いう,イワ,ユワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
明日	名詞,副詞可能,*,*,*,*,明日,アシタ,アシタ,s
大学	名詞,一般,*,*,*,*,大学,ダイガク,ダイガク,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
会わ	動詞,自立,*,*,五段・ワ行促音便,未然形,会う,アワ,アワ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
ゆわ	動詞,自立,*,*,五段・ワ行促音便,未然形,いう,イワ,ユワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
○	記号,一般,*,*,*,*,○,○,○,s
○	記号,一般,*,*,*,*,○,○,○,s
さん	名詞,一般,*,*,*,*,さん,サン,サン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
掛け	動詞,自立,*,*,一段,連用形,掛ける,カケ,カケ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
嬉しかっ	形容詞,自立,*,*,形容詞・イ段,連用タ接続,嬉しい,ウレシカッ,ウレシカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
あんだけ	副詞,一般・縮約形,*,*,*,*,あれだけ,アンダケ,アンダケ,s
ひどい	形容詞,自立,*,*,形容詞・アウオ段,基本形,ひどい,ヒドイ,ヒドイ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
それでも	接続詞,*,*,*,*,*,それでも,ソレデモ,ソレデモ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
腹	名詞,一般,*,*,*,*,腹,ハラ,ハラ,s
割っ	動詞,自立,*,*,五段・ラ行,連用タ接続,割る,ワッ,ワッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
話し	動詞,自立,*,*,五段・サ行,連用形,話す,ハナシ,ハナシ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,s
沙織	名詞,固有名詞,人名,名,*,*,沙織,サオリ,サオリ,s
ちゃん	名詞,接尾,人名,*,*,*,ちゃん,チャン,チャン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
感謝	名詞,サ変接続,*,*,*,*,感謝,カンシャ,カンシャ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
人生	名詞,一般,*,*,*,*,人生,ジンセイ,ジンセイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ターニングポイント	名詞,一般,*,*,*,*,ターニングポイント,ターニングポイント,ターニングポイント,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
あん	連体詞,*,*,*,*,*,あの,アン,アン,s
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
むっちゃ	副詞,一般,*,*,*,*,むっちゃ,ムッチャ,ムッチャ,s
沙織	名詞,固有名詞,人名,名,*,*,沙織,サオリ,サオリ,s
ちゃん	名詞,接尾,人名,*,*,*,ちゃん,チャン,チャン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
許し	動詞,自立,*,*,五段・サ行,連用形,許す,ユルシ,ユルシ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
全部	名詞,副詞可能,*,*,*,*,全部,ゼンブ,ゼンブ,s
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
、	記号,読点,*,*,*,*,、,、,、,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
中	名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
変わろ	動詞,自立,*,*,五段・ラ行,未然ウ接続,変わる,カワロ,カワロ,s
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
きっかけ	名詞,一般,*,*,*,*,きっかけ,キッカケ,キッカケ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
ゆわ	動詞,自立,*,*,五段・ワ行促音便,未然形,いう,イワ,ユワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
あ	感動詞,*,*,*,*,*,あ,ア,ア,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
ほんま	副詞,一般,*,*,*,*,ほんま,ホンマ,ホンマ,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
、	記号,読点,*,*,*,*,、,、,、,s
気	名詞,一般,*,*,*,*,気,キ,キ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
会う	動詞,自立,*,*,五段・ワ行促音便,基本形,会う,アウ,アウ,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
イイ	形容詞,自立,*,*,不変化型,基本形,イイ,イイ,イー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
大丈夫	名詞,形容動詞語幹,*,*,*,*,大丈夫,ダイジョウブ,ダイジョーブ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
あ	感動詞,*,*,*,*,*,あ,ア,ア,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
大丈夫	名詞,形容動詞語幹,*,*,*,*,大丈夫,ダイジョウブ,ダイジョーブ,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
