では	接続詞,*,*,*,*,*,では,デハ,デワ,i
全員	名詞,副詞可能,*,*,*,*,全員,ゼンイン,ゼンイン,i
男	名詞,接尾,助数詞,*,*,*,男,ナン,ナン,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,i
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
しょう	名詞,一般,*,*,*,*,しょう,ショウ,ショー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
なく	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
生まれ	動詞,自立,*,*,一段,連用形,生まれる,ウマレ,ウマレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
希望	名詞,サ変接続,*,*,*,*,希望,キボウ,キボー,i
、	記号,読点,*,*,*,*,、,、,、,i
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
希望	名詞,サ変接続,*,*,*,*,希望,キボウ,キボー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
えー	フィラー,*,*,*,*,*,えー,エー,エー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
どっち	名詞,代名詞,一般,*,*,*,どっち,ドッチ,ドッチ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
欲しい	形容詞,自立,*,*,形容詞・イ段,基本形,欲しい,ホシイ,ホシイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
男の子	名詞,一般,*,*,*,*,男の子,オトコノコ,オトコノコ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
、	記号,読点,*,*,*,*,、,、,、,s
女の子	名詞,一般,*,*,*,*,女の子,オンナノコ,オンナノコ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
子	名詞,一般,*,*,*,*,子,コ,コ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
多分	副詞,一般,*,*,*,*,多分,タブン,タブン,s
しっかり	副詞,助詞類接続,*,*,*,*,しっかり,シッカリ,シッカリ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
しっかり	副詞,助詞類接続,*,*,*,*,しっかり,シッカリ,シッカリ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
子	名詞,一般,*,*,*,*,子,コ,コ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
生まれ	動詞,自立,*,*,一段,連用形,生まれる,ウマレ,ウマレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くる	動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
しっかり	副詞,助詞類接続,*,*,*,*,しっかり,シッカリ,シッカリ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ぽんこつ	名詞,一般,*,*,*,*,ぽんこつ,ポンコツ,ポンコツ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
しっかり	副詞,助詞類接続,*,*,*,*,しっかり,シッカリ,シッカリ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,i
産まれ	動詞,自立,*,*,一段,連用形,産まれる,ウマレ,ウマレ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,i
、	記号,読点,*,*,*,*,、,、,、,i
習い	動詞,自立,*,*,五段・ワ行促音便,連用形,習う,ナライ,ナライ,i
ごと	名詞,非自立,副詞可能,*,*,*,ごと,ゴト,ゴト,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
させ	動詞,接尾,*,*,一段,連用形,させる,サセ,サセ,i
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,i
させ	動詞,接尾,*,*,一段,連用形,させる,サセ,サセ,i
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
えー	フィラー,*,*,*,*,*,えー,エー,エー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
女の子	名詞,一般,*,*,*,*,女の子,オンナノコ,オンナノコ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
生まれ	動詞,自立,*,*,一段,連用形,生まれる,ウマレ,ウマレ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
さあ	感動詞,*,*,*,*,*,さあ,サア,サー,s
、	記号,読点,*,*,*,*,、,、,、,s
どんだけ	副詞,一般・縮約形,*,*,*,*,どれだけ,ドンダケ,ドンダケ,s
男の子	名詞,一般,*,*,*,*,男の子,オトコノコ,オトコノコ,s
っぽい	形容詞,接尾,*,*,形容詞・アウオ段,基本形,っぽい,ッポイ,ッポイ,s
女の子	名詞,一般,*,*,*,*,女の子,オンナノコ,オンナノコ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
小学校	名詞,一般,*,*,*,*,小学校,ショウガッコウ,ショーガッコー,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
かも	助詞,副助詞,*,*,*,*,かも,カモ,カモ,s
しれ	動詞,自立,*,*,一段,未然形,しれる,シレ,シレ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
中高大	名詞,一般,*,*,*,*,中高大,中高大,中高大,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
人間	名詞,一般,*,*,*,*,人間,ニンゲン,ニンゲン,s
関係	名詞,サ変接続,*,*,*,*,関係,カンケイ,カンケイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くる	動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,s
わけ	名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
絶対に	副詞,一般,*,*,*,*,絶対に,ゼッタイニ,ゼッタイニ,s
女の子	名詞,一般,*,*,*,*,女の子,オンナノコ,オンナノコ,s
らしい	助動詞,*,*,*,形容詞・イ段,基本形,らしい,ラシイ,ラシイ,s
女の子	名詞,一般,*,*,*,*,女の子,オンナノコ,オンナノコ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
もてる	動詞,自立,*,*,一段,基本形,もてる,モテル,モテル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
教育	名詞,サ変接続,*,*,*,*,教育,キョウイク,キョーイク,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ピアノ	名詞,一般,*,*,*,*,ピアノ,ピアノ,ピアノ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
メイク	名詞,サ変接続,*,*,*,*,メイク,メイク,メイク,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
身だしなみ	名詞,一般,*,*,*,*,身だしなみ,ミダシナミ,ミダシナミ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
外見	名詞,一般,*,*,*,*,外見,ガイケン,ガイケン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,s
しろ	動詞,自立,*,*,サ変・スル,命令ｒｏ,する,シロ,シロ,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
、	記号,読点,*,*,*,*,、,、,、,i
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
親	名詞,一般,*,*,*,*,親,オヤ,オヤ,i
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,i
教え	動詞,自立,*,*,一段,連用形,教える,オシエ,オシエ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
もらっ	動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,もらう,モラッ,モラッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
メイク	名詞,サ変接続,*,*,*,*,メイク,メイク,メイク,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
教え	動詞,自立,*,*,一段,連用形,教える,オシエ,オシエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もらっ	動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,もらう,モラッ,モラッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
教え	動詞,自立,*,*,一段,連用形,教える,オシエ,オシエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もらっ	動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,もらう,モラッ,モラッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
逆に	接続詞,*,*,*,*,*,逆に,ギャクニ,ギャクニ,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
中学校	名詞,一般,*,*,*,*,中学校,チュウガッコウ,チューガッコー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
服装	名詞,一般,*,*,*,*,服装,フクソウ,フクソー,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
えぐかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,えぐい,エグカッ,エグカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
えぐかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,えぐい,エグカッ,エグカッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
もし	副詞,一般,*,*,*,*,もし,モシ,モシ,s
親	名詞,一般,*,*,*,*,親,オヤ,オヤ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
「	記号,括弧開,*,*,*,*,「,「,「,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
もし	副詞,一般,*,*,*,*,もし,モシ,モシ,s
教え	動詞,自立,*,*,一段,連用形,教える,オシエ,オシエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
としたら	助詞,接続助詞,*,*,*,*,トシタラ,トシタラ,トシタラ,s
、	記号,読点,*,*,*,*,、,、,、,s
中学校	名詞,一般,*,*,*,*,中学校,チュウガッコウ,チューガッコー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
素敵	名詞,形容動詞語幹,*,*,*,*,素敵,ステキ,ステキ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ファッション	名詞,一般,*,*,*,*,ファッション,ファッション,ファッション,s
スタイル	名詞,一般,*,*,*,*,スタイル,スタイル,スタイル,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
かも	助詞,副助詞,*,*,*,*,かも,カモ,カモ,s
しれ	動詞,自立,*,*,一段,未然形,しれる,シレ,シレ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,i
かも	助詞,副助詞,*,*,*,*,かも,カモ,カモ,i
しそ	名詞,一般,*,*,*,*,しそ,シソ,シソ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
生まれ	動詞,自立,*,*,一段,連用形,生まれる,ウマレ,ウマレ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
子	名詞,一般,*,*,*,*,子,コ,コ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
女の子	名詞,一般,*,*,*,*,女の子,オンナノコ,オンナノコ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
ボーイッシュ	名詞,形容動詞語幹,*,*,*,*,ボーイッシュ,ボーイッシュ,ボーイッシュ,i
系	名詞,一般,*,*,*,*,系,ケイ,ケイ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
好き	名詞,形容動詞語幹,*,*,*,*,好き,スキ,スキ,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
別に	副詞,一般,*,*,*,*,別に,ベツニ,ベツニ,i
、	記号,読点,*,*,*,*,、,、,、,i
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
反対	名詞,形容動詞語幹,*,*,*,*,反対,ハンタイ,ハンタイ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
せ	動詞,自立,*,*,サ変・スル,未然形,する,セ,セ,i
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
、	記号,読点,*,*,*,*,、,、,、,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
やばい	形容詞,自立,*,*,形容詞・アウオ段,基本形,やばい,ヤバイ,ヤバイ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
格好	名詞,一般,*,*,*,*,格好,カッコウ,カッコー,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
させ	動詞,自立,*,*,一段,連用形,させる,サセ,サセ,s
たく	助動詞,*,*,*,特殊・タイ,連用テ接続,たい,タク,タク,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
どっか	名詞,代名詞,一般,*,*,*,どっか,ドッカ,ドッカ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
はる	動詞,非自立,*,*,五段・ラ行,基本形,はる,ハル,ハル,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
使わ	動詞,自立,*,*,五段・ワ行促音便,未然形,使う,ツカワ,ツカワ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
一	名詞,数,*,*,*,*,一,イチ,イチ,s
回	名詞,接尾,助数詞,*,*,*,回,カイ,カイ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
使っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,使う,ツカッ,ツカッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
